0.015094404,-0.29013085,-0.07124151
-0.27725196,-0.17598423,-0.0033794811
-0.15875222,0.3518191,0.21338038
-0.7611559,-0.09262445,-0.019954717
0.24730363,0.26965743,0.10231286
-0.8624917,-0.18292403,-0.045654662
-0.52312595,-0.03404496,0.091032706
0.22110714,0.19896106,0.07382318
0.025414288,-0.15923437,-0.12196191
0.48546886,0.14013277,0.0570903
-0.5827547,-0.19331846,0.095368624
-0.2919884,0.14012529,0.020446992
0.815354,0.19741702,0.059626624
-0.30780128,-0.3361068,-0.02639079
-0.9222932,-0.15382326,-0.028506028
-0.3898347,-0.09700902,-0.064245865
0.42321283,0.06645117,0.05669923
-0.39996883,0.0033869955,-0.042974908
-0.041652713,0.010168265,0.04361881
-0.31226417,0.06855109,-0.03468673
0.12712346,0.20290777,0.14132424
-0.49302387,-0.085461006,-0.03726979
0.77668244,0.14102471,0.034410957
0.5837594,0.17326576,-0.04111415
-0.039314248,0.035839044,-0.16342326
0.14321229,-0.116578415,-0.008594726
-0.13827385,0.101939954,0.06502734
0.25640753,0.16417007,0.11463418
0.36684006,-0.058377534,0.008311536
-0.2034362,0.16589606,0.0735724
-0.15316962,0.14009646,-0.1360755
-0.037840202,0.08159578,-0.13396953
